candle,shade_high,shade_low,interest,type
24,19,11,0.2678203543469237,1
10,12,31,0.1029018316526162,1
66,4,3,-0.6791520889071876,0
66,8,51,-0.6837961044343075,0
148,6,17,-1.543918214062174,0
77,15,54,-0.7522780250053103,0
30,27,21,0.3192508247312844,1
14,29,26,-0.1596254123656564,0
24,4,78,-0.2558089959496925,0
94,26,1,1.0049719665714747,1
17,25,14,-0.1692584364751894,0
5,48,13,0.0529548824401473,1
61,5,8,-0.6460495657699568,0
39,2,32,0.4034398556109977,1
60,0,23,-0.637010298333152,0
57,1,13,0.5947955390334556,1
22,36,30,0.2013991944032369,1
8,9,27,0.0847278119042442,1
29,34,17,0.3588011819333019,1
44,7,2,-0.4537779653862372,0
116,5,8,-1.2191243506837566,0
91,8,7,0.9776833156216752,1
13,5,66,-0.1381509032943739,0
9,14,53,-0.0957752474193966,0
151,0,30,-1.576480613549208,0
83,12,36,0.8902713718760111,1
141,6,33,-1.5123887160785046,0
12,69,5,0.1196562601979849,1
27,26,46,-0.2937017295768669,0
11,92,1,-0.1309186122627039,0
61,24,46,0.6619641888225658,1
22,1,39,-0.2387411828540422,0
3,63,23,-0.0326335255085297,0
58,7,34,0.627162629757791,1
11,11,58,0.1188033264931505,1
43,73,31,-0.3888108867048316,0
170,10,33,-1.7890057465032925,0
3,33,24,0.0331089283743466,1
46,22,28,0.5051059624464642,1
0,39,13,-0.0109805644010236,0
77,26,27,0.8493031358884906,1
21,12,26,0.2172968274663134,1
30,35,13,0.3356794802382268,1
6,13,27,0.0432947288667691,1
57,37,19,0.5917796427802813,1
19,46,17,-0.2044329675059231,0
20,34,0,-0.2371967654986519,0
55,32,13,-0.5944018156273643,0
39,35,46,0.411433521004767,1
53,22,4,0.5812701829924549,1
89,8,2,-0.9149623250807366,0
72,116,56,-0.7930472569255755,0
18,81,30,-0.1971090670170951,0
9,75,4,0.1096010521700918,1
9,42,19,0.0876040297853535,1
19,26,18,0.2076275816850739,1
30,5,37,-0.3169052562561489,0
63,45,14,-0.6906380179785145,0
96,22,6,1.0377976840725438,1
19,28,0,0.1962494548626381,1
32,14,5,-0.3597906672481485,0
48,55,7,-0.5471058102637016,0
75,9,49,-0.8691825283309527,0
0,39,21,-0.0,0
85,27,44,-0.921198668146502,0
10,22,43,-0.0672118292819448,0
115,2,8,-1.2666741396704424,0
89,7,116,-1.0104450499545834,0
93,6,76,-1.0666360821195011,0
87,19,85,-1.0549501507071568,0
14,42,80,-0.1757469244288216,0
15,61,45,0.1991331849595923,1
65,46,61,-0.7731053063136955,0
11,94,34,0.1532296086751614,1
40,22,5,0.4692632566870145,1
14,30,22,0.1639728273600411,1
40,10,14,0.4314868804664797,1
5,27,26,0.0582750582750577,1
55,23,24,-0.7109557109557159,0
2,11,28,0.0117370892018726,1
107,6,5,1.2288430326918558,1
6,11,37,-0.081150011592868,0
22,5,25,0.2315082764208966,1
78,23,3,-0.8913068642203967,0
15,20,47,-0.1985517402476091,0
52,23,19,-0.6319485078993665,0
130,15,8,-1.5663643858202931,0
55,24,17,0.7245516094547924,1
14,66,35,-0.2138021142653627,0
21,31,7,0.2256532066508327,1
15,44,12,-0.1900237529691253,0
71,5,38,-0.8567348881485088,0
57,20,24,0.7859014050964532,1
11,71,13,-0.1309835675160684,0
128,11,6,1.549477638220452,1
5,27,17,-0.0586923347810852,0
27,37,19,0.316122233930443,1
4,44,12,-0.0351246926589396,0
42,28,34,-0.4684937924572665,0
6,102,14,-0.0235349493998739,0
12,62,40,0.1058201058201149,1
99,19,0,1.1735998140831896,1
54,30,8,0.6120799168495239,1
36,19,80,-0.3580090079685902,0
33,22,22,0.3925190487185404,1
44,39,3,-0.5310551835603832,0
82,21,15,-0.9285051067780898,0
48,7,3,0.5707629586487997,1
38,5,55,-0.4309842748980657,0
74,6,33,-0.8540009358914347,0
69,0,31,-0.8377581120944058,0
63,50,64,0.7088846880907482,1
13,13,37,0.1415762151958404,1
15,15,49,-0.1533742331288436,0
57,10,39,0.7272727272727195,1
82,0,3,-0.9618768328445668,0
85,0,38,1.03153205954753,1
36,34,35,-0.4454342984409862,0
33,71,6,-0.4121040857176439,0
160,29,39,-1.8798770394892443,0
42,27,93,0.4796738218011711,1
52,3,3,0.6315538608198352,1
1,65,20,-0.023832221163019,0
32,27,0,0.3562945368171171,1
51,57,0,0.6606890042472884,1
62,3,6,0.7261653783087354,1
53,6,32,-0.6441789646287219,0
16,21,35,-0.2121890840504505,0
71,31,0,0.8085305835481478,1
25,7,27,-0.3046636981485875,0
22,7,61,0.2579132473622678,1
3,58,12,-0.0586166471277778,0
38,9,13,-0.4457478005865027,0
51,7,8,0.5856858381164471,1
21,14,23,-0.2225606184842519,0
176,0,9,2.024384633080274,1
25,13,26,0.2752924982794269,1
23,59,17,-0.2752924982794269,0
3,21,36,0.0459875833524989,1
31,0,39,-0.3564037709818279,0
59,7,9,-0.7153571016499427,0
45,48,4,0.5087293328708427,1
18,22,50,0.2076843198338593,1
43,18,10,0.505108483526584,1
56,72,104,0.6387589825481967,1
484,12,228,-5.463670582867579,0
136,28,26,-1.6529922779922828,0
190,23,35,2.277904328018238,1
33,41,40,-0.347680134276473,0
227,34,16,2.6469899273834727,1
93,55,11,-1.0658233778402462,0
58,93,5,-0.6866343080383643,0
36,15,51,0.4391170187514746,1
116,6,10,1.3233399695514692,1
78,51,34,0.8706756442999648,1
49,14,38,0.5771006463527186,1
38,6,53,-0.4155124653739648,0
2,29,38,0.0231749710312811,1
44,20,5,-0.4750869061413709,0
23,5,21,-0.2794271742926923,0
14,35,19,-0.1517805020432092,0
35,13,12,-0.409260991580922,0
54,8,0,0.6300315015750897,1
85,7,3,0.9705372616984392,1
35,99,16,0.414221608560581,1
23,52,42,-0.264641583247041,0
132,103,0,1.5,1
55,44,7,0.6211180124223716,1
50,66,23,-0.587238848108413,0
2,31,35,0.0454184171681646,1
47,49,11,0.5083596927248095,1
22,1,35,-0.2598282873926791,0
46,9,26,-0.5096839959225292,0
47,7,31,0.5096839959225292,1
50,1,21,0.5631264782069962,1
74,8,6,-0.8221646581822171,0
1,87,11,-0.0,0
73,22,59,-0.8630479218714413,0
100,4,0,1.098901098901095,1
48,13,28,-0.5664438654129498,0
84,3,0,-0.9228665831149668,0
13,39,37,0.1378043178686141,1
32,27,27,-0.3445107946715637,0
7,33,41,-0.0460935699469757,0
0,24,53,-0.0,0
128,3,2,-1.5102605487664391,0
48,16,60,-0.5501580241133013,0
90,0,14,1.0482180293501102,1
2,23,26,-0.0232937339855681,0
2,61,28,0.0349365319669203,1
53,20,9,-0.6521485967159606,0
30,24,35,0.3504263520616746,1
28,32,21,-0.3387454736596282,0
65,33,54,0.7676203768318288,1
38,39,3,-0.5117469178878906,0
30,28,33,0.3378771991145299,1
26,23,48,0.2788428023701641,1
153,23,54,1.7129153819801388,1
70,62,2,0.7930214115781098,1
164,40,55,1.834964412811388,1
88,55,4,-0.945284697508896,0
32,46,30,0.3802706632367716,1
163,6,41,1.7688420127444573,1
87,31,49,0.9036472509526448,1
15,23,57,0.1630434782608745,1
18,8,24,-0.1739130434782652,0
104,13,20,1.1729258581728033,1
57,51,41,-0.6456472613795228,0
31,24,30,-0.3682443409509233,0
20,8,33,-0.2174149364061435,0
35,13,0,-0.424882884845843,0
65,16,11,-0.7002188183807334,0
13,35,8,-0.1432349052446113,0
52,25,2,0.581395348837205,1
81,27,18,0.9022719860854522,1
22,84,29,-0.2174149364061435,0
85,70,26,-0.9478156661945718,0
2,38,60,0.0329851566795014,1
10,37,30,-0.120945574491472,0
169,16,1,1.815823605706868,1
34,51,40,-0.3566796368352669,0
71,19,37,-0.7701486061395002,0
93,9,3,0.9956709956709916,1
66,43,37,0.7198882561512931,1
9,36,55,0.09660798626021,1
46,8,56,-0.4615714899098293,0
8,42,26,0.064662140316841,1
3,7,82,0.0753822959293586,1
9,13,43,0.1075731497418104,1
111,7,1,-1.183304647160071,0
82,69,35,0.9061488673139024,1
46,17,8,0.5364806866952705,1
42,13,43,0.4486220892971744,1
15,83,10,-0.1174962614826,0
62,27,5,0.6903143585386573,1
76,34,16,-0.8177570093457973,0
9,36,24,-0.1177856301531221,0
28,10,47,-0.3430531732418416,0
1,39,59,-0.0645438898450834,0
99,8,13,-1.0764262648008582,0
69,19,7,0.7452208661842548,1
102,14,73,1.0579183586236385,1
68,28,51,-0.7587091258816088,0
46,35,43,-0.4953160331646415,0
91,9,29,0.9963574030426372,1
89,8,17,-0.9642168416541635,0
21,74,7,-0.2163565556036388,0
7,26,28,0.0974764431928889,1
73,29,55,-0.8447958410050944,0
26,16,28,0.2831935519006663,1
47,62,17,0.4877520052026796,1
73,8,9,-0.7912421417732531,0
77,8,5,0.8557192374350109,1
143,22,12,1.4727854855923257,1
61,2,9,-0.6616862326574164,0
96,13,11,1.0208421948107116,1
26,31,26,-0.2977456401531242,0
107,14,30,-1.0985494880546014,0
28,51,43,-0.3127358999245189,0
22,2,5,0.2374271530325984,1
68,21,7,-0.7446578890567679,0
28,26,11,0.3035230352303415,1
28,45,28,-0.3035230352303415,0
6,33,26,-0.0652386647819867,0
19,46,34,-0.2393645958002395,0
89,5,3,-0.9161304395244798,0
76,9,13,0.8296037550485664,1
17,5,50,-0.1855692609977097,0
55,18,19,-0.6014873140857304,0
37,5,6,0.416347102005048,1
59,21,9,0.6639094471049276,1
23,4,28,-0.2829777971266765,0
33,9,25,-0.3820126609910517,0
40,17,12,0.4689203925845078,1
19,11,21,-0.2181025081788448,0
70,19,13,-0.7650273224043644,0
7,51,17,-0.0660792951541964,0
18,2,49,-0.1432664756447081,0
26,9,32,0.2861230329041575,1
47,1,16,-0.5392318697039684,0
52,20,15,0.5720572057205828,1
22,16,23,-0.2090209020902023,0
9,28,31,0.0661011347361437,1
17,29,0,0.2088830255057274,1
57,10,12,0.579298283965457,1
10,11,52,-0.1093015630123517,0
11,5,41,0.1202185792349723,1
37,6,14,-0.4371584699453592,0
13,20,15,0.1206008113145458,1
34,33,5,0.3713817586018422,1
41,37,3,0.4458460200087017,1
7,26,26,0.0652032166920264,1
30,14,14,-0.3912193001521444,0
30,14,24,0.2937017295768669,1
92,0,4,0.9908454496499672,1
18,16,22,0.1827563964738772,1
244,21,22,2.5662511783806536,1
128,6,6,1.3229974160206837,1
2,22,86,0.0103348491111887,1
86,103,70,0.8809670149559565,1
59,19,48,0.6007534874249103,1
31,28,78,0.3146569224523006,1
34,13,53,-0.3451075923670146,0
39,4,17,-0.4074149521287467,0
85,16,52,-0.8897525056248838,0
36,23,39,0.3598601686201874,1
8,3,53,0.0616522811343998,1
54,8,17,-0.5548705302096124,0
33,12,8,0.3500823723229018,1
41,10,53,0.4714080754253018,1
39,18,16,-0.3791760606681578,0
23,33,7,-0.2571751877379,0
72,59,5,0.7167724759369207,1
2,56,43,0.0102385584109612,1
117,34,29,-1.208149892495129,0
174,0,65,-1.7929319100424834,0
92,17,2,0.930475692629372,1
5,40,39,-0.0418191322530105,0
94,17,18,0.9325458501709818,1
78,17,4,-0.8289296445964283,0
33,44,1,0.343606830487289,1
70,7,2,-0.7392753019575196,0
60,20,3,0.6668750651245148,1
25,22,29,-0.2500781494216966,0
132,21,6,1.370286420770654,1
99,42,15,0.9894930123431748,1
5,15,71,0.0713557594291671,1
134,0,1,-1.3761467889908374,0
128,68,30,1.2654352484947538,1
5,16,116,0.0306059987757691,1
140,34,20,-1.428279942868798,0
36,48,6,0.350660066006597,1
64,11,135,-0.6703795379537922,0
37,6,14,0.3827058336781164,1
22,12,33,-0.2689284236656988,0
24,16,51,0.2689284236656988,1
2,34,46,0.0723514211886424,1
151,12,26,-1.5400516795865684,0
42,5,89,-0.4199034222128972,0
75,21,11,-0.8011806873286815,0
70,31,0,0.7069747810488565,1
3,57,17,0.0421896424427785,1
6,34,17,-0.0527370530534767,0
45,0,68,-0.506542845082322,0
114,20,47,-1.2091641917691902,0
74,6,4,0.777671247469911,1
144,55,0,1.5211917750734472,1
209,27,25,-2.213596307175834,0
105,19,25,1.1139401654996703,1
10,38,28,-0.1060895395713998,0
46,11,31,0.5282062117050401,1
4,30,20,-0.0739488696387127,0
19,11,59,-0.2325827254466617,0
29,11,16,-0.2967044611635145,0
65,5,41,0.7489451476793221,1
4,9,38,-0.0105485232067366,0
10,37,49,-0.0843970883004487,0
43,21,20,0.4100946372239775,1
104,3,19,-1.0620399579390067,0
52,49,25,-0.5951748326070856,0
116,21,18,1.193746038453412,1
144,12,10,-1.5423621381787456,0
218,13,0,2.30607966457022,1
33,29,14,0.334308399498525,1
39,48,1,0.3539454507599515,1
145,21,18,1.4870269715926696,1
57,5,37,0.5811582381729323,1
210,82,14,2.0962267917748107,1
32,192,62,0.2985668789808926,1
13,7,75,0.1292118079713731,1
103,13,50,1.0425887675813783,1
126,27,36,1.2241329058583543,1
116,10,7,-1.1172641601088031,0
25,87,120,0.2450259727530976,1
76,207,34,0.7393715341959393,1
364,80,46,3.4019359082792846,1
207,153,66,1.8991426200792887,1
676,117,17,5.874696286011812,1
90,136,196,0.7749268124676973,1
85,41,123,-0.7318753228861681,0
2,34,145,-0.0260213374967435,0
99,68,81,-0.8589276418531995,0
61,110,3,0.5223295899712781,1
243,12,82,-2.115434839383638,0
206,61,109,-1.8320882248310253,0
131,22,7,1.0843265525584656,1
4,44,65,0.0447868147617356,1
47,84,82,-0.4209960587603092,0
132,82,83,-1.2053611585859445,0
67,71,32,0.6333122229258947,1
8,38,59,0.0723261911219594,1
156,80,14,1.3731609451627236,1
88,262,27,-0.7757467677217988,0
1,67,125,0.0179694519317195,1
73,63,141,-0.6379155435759287,0
194,8,37,-1.7632697350574065,0
9,72,34,0.0827738434654605,1
136,29,26,-1.287593120573888,0
15,39,107,0.0837832805809029,1
11,63,113,-0.1210202941724105,0
35,30,72,0.3806870937790165,1
27,93,63,0.2500694637399334,1
213,30,11,1.9346049046321667,1
36,3,57,-0.3269754768392516,0
46,40,77,-0.4100601421541796,0
141,41,18,1.291546242774558,1
187,127,40,1.6696269982237908,1
111,120,46,0.9848751319029104,1
294,63,33,-2.567710165318317,0
62,75,107,-0.4783393501805051,0
60,37,191,-0.589462229074087,0
179,40,10,-1.596424010217106,0
81,9,52,0.6904805744798495,1
44,5,63,0.3943145346171519,1
160,58,58,1.437093275488067,1
269,74,12,-2.4132321041214766,0
78,16,145,-0.722422895248684,0
57,37,46,0.5381831678574684,1
176,24,55,1.6158480920211673,1
54,62,30,-0.5294869454080811,0
9,28,102,-0.0917767988252649,0
224,56,174,-2.039316553371293,0
28,123,7,-0.2625656414103616,0
47,74,15,-0.3854832643851011,0
68,57,45,0.6377192159804821,1
104,39,3,0.9659143679762252,1
39,17,72,-0.3807931642983106,0
104,51,25,0.9968617315857528,1
29,13,79,-0.2492154328964346,0
122,46,49,1.134388436556577,1
153,28,49,1.326954323885175,1
5,108,82,-0.0270807004874455,0
36,29,60,0.3240032400324111,1
152,19,29,1.3320309031169444,1
42,28,106,-0.3552082408311747,0
47,56,153,0.4347826086956416,1
146,1,146,-1.3220940550133091,0
73,34,101,0.705357142857153,1
300,64,202,-2.669642857142861,0
108,29,136,1.0079912822375547,1
168,9,17,1.48505993916622,1
80,53,51,-0.7156915369475882,0
37,11,96,-0.3424040367633694,0
45,40,2,0.3783102143757872,1
0,74,29,-0.0090073860565524,0
83,60,63,-0.7566885866138051,0
17,111,0,0.1721638274737245,1
65,66,12,-0.5436752446538549,0
54,28,18,0.4895738893925738,1
33,14,28,0.2892786114626631,1
123,13,44,1.0908440629470704,1
53,8,76,0.4716561359793587,1
183,0,27,-1.6285485449853212,0
3,33,68,0.0542495479204205,1
1,151,29,0.0271174184217528,1
112,39,93,-0.994305342131426,0
67,93,79,-0.6117045558294478,0
65,80,70,-0.5879110784493946,0
136,24,53,1.2861443035665303,1
60,76,4,0.5172413793103345,1
592,172,11,5.139020401136264,1
225,14,59,-1.9368167340965807,0
62,37,84,0.5326115428271976,1
68,13,95,-0.5849995634331719,0
120,65,21,-1.0539258738802175,0
98,63,4,0.8449216687203034,1
136,0,49,1.2000000000000028,1
119,67,80,1.0241845253464137,1
92,7,26,-0.8262328943971085,0
35,9,109,0.2941939949813985,1
64,23,48,-0.562429696287964,0
347,7,7,-3.0194918203968086,0
54,104,2,0.5354752342704217,1
216,0,69,-1.9009370816599895,0
278,3,57,2.4753792919882898,1
125,102,39,1.0795155344918328,1
134,87,110,1.1709601873536286,1
106,87,119,-0.8673779165582403,0
117,54,64,0.9961884961884948,1
43,99,153,-0.3984753984753979,0
77,60,33,-0.6348930248738895,0
80,0,162,0.6521739130434696,1
117,86,20,0.9815739624590948,1
237,111,15,-2.0320303082486646,0
263,19,17,2.259256077656559,1
151,98,46,1.247030878859846,1
144,20,95,-1.230064472344765,0
28,79,59,-0.2748432534570071,0
368,100,28,-3.195245887520457,0
245,65,93,-2.19750889679716,0
90,13,72,0.821003247924935,1
15,94,12,0.135147310568513,1
144,24,30,1.342222222222233,1
104,19,52,-0.8711111111111052,0
9,128,30,-0.089670014347206,0
73,0,14,-0.6372285047567772,0
501,85,30,-4.5163038569235,0
278,43,31,2.544482345348939,1
583,139,7,5.108914355699412,1
96,77,70,0.7984031936127849,1
173,5,16,-1.5013451358153276,0
67,83,3,-0.5726872246696075,0
62,211,113,-0.5494018608772677,0
68,195,30,0.6110520722635471,1
729,68,10,6.048756136117817,1
145,19,272,1.2326403155559262,1
206,129,17,-1.6763908291560483,0
87,225,21,-0.7856247388215678,0
129,125,46,-1.1119535001263614,0
253,120,52,-2.146690518783558,0
34,137,63,0.2864583333333428,1
8,158,49,-0.0694444444444428,0
433,109,61,-3.769979152189009,0
199,91,18,1.7820728788013156,1
121,139,14,1.0527239231511487,1
8,73,67,0.1139151770066746,1
136,70,28,-1.1742025937609526,0
12,123,53,0.0974399858269094,1
275,73,18,2.386511024643312,1
41,193,18,0.3446790176648022,1
19,114,117,-0.1464885825075441,0
137,69,30,1.1515823594642995,1
115,36,56,0.9630818619582726,1
498,4,60,4.045071335927375,1
2,160,48,0.0324149108589892,1
81,97,42,-0.6320907617503906,0
9,78,126,0.0733436557737832,1
96,232,19,0.7762594000161585,1
37,78,86,0.2982908739116254,1
56,135,63,-0.4756530151563964,0
12,91,83,0.0809388911371939,1
85,181,26,-0.6960744637798371,0
103,83,32,-0.8232129757926572,0
12,10,224,0.0985221674876726,1
596,158,7,4.6649968691296095,1
83,131,117,0.6300070000777822,1
75,205,90,0.6030150753768879,1
217,202,10,1.6499391727493986,1
9,66,63,-0.0532238442822432,0
26,115,40,0.1898253606681805,1
67,158,37,-0.4783599088838315,0
54,85,59,0.4254349312466701,1
174,244,28,1.2972405518896295,1
96,50,93,0.699925539836201,1
101,58,126,-0.7371556217423603,0
3,98,47,-0.0225039381891747,0
90,63,20,0.6633375568308821,1
170,69,81,-1.2595960348811277,0
172,18,73,-1.305857487922708,0
40,71,80,-0.2676864244741921,0
90,48,58,0.6703229737964591,1
128,18,103,-0.9521633150517914,0
211,231,3,1.566994700984111,1
74,62,1,0.5645464809936129,1
63,34,143,-0.4892736168611264,0
147,21,22,-1.1195158850226932,0
177,99,4,-1.361689106487148,0
58,50,61,-0.4187994416007399,0
49,50,72,0.4265219077161788,1
132,41,48,1.0056809458007052,1
102,4,26,-0.7907262398280466,0
87,0,129,-0.6500038690706589,0
19,53,93,-0.1791416777007555,0
48,19,29,0.3498950314905613,1
65,113,12,-0.4976284892310048,0
318,82,57,2.424704536789932,1
14,85,39,0.1066341686343292,1
31,28,115,-0.2361185162617118,0
256,105,62,1.9317160826594917,1
183,6,90,-1.38514525306978,0
147,2,59,1.1037693347349349,1
175,0,40,-1.3140111127797098,0
55,13,30,0.431818181818187,1
161,95,10,-1.212121212121204,0
129,39,71,-1.01226993865032,0
13,17,93,0.1083423618634924,1
24,195,3,0.1699629171816923,1
72,111,23,-0.5716934487021064,0
85,59,39,0.68678138745274,1
96,213,7,-0.7253646114669294,0
222,26,41,-1.7489312087057982,0
184,27,21,1.4271231381111988,1
286,14,19,-2.238165795835613,0
26,57,59,-0.1675175494575569,0
72,49,50,0.5562177195073446,1
50,35,40,-0.3972983710766868,0
104,59,75,-0.8376545672117999,0
49,28,52,-0.370072405470637,0
8,41,76,-0.0645994832041338,0
48,32,32,0.4023821020441005,1
22,23,35,0.1927710843373518,1
246,9,36,-1.9919678714859543,0
64,73,19,-0.5163088018357627,0
52,35,66,-0.4448471867534351,0
16,80,16,-0.1737691352916783,0
44,77,0,0.3469354039319228,1
34,72,44,0.2718510585715563,1
143,54,0,1.1643054877055905,1
8,29,103,-0.07327796775769,0
86,48,24,-0.7251690703169515,0
270,15,114,2.167978159627438,1
47,102,98,-0.3613296932712444,0
83,0,52,0.6564726603154298,1
51,74,20,-0.4323112641101687,0
362,16,11,2.843527849386774,1
308,39,43,-2.429497695492543,0
49,25,76,-0.3843074459567646,0
67,97,8,0.5197089629807436,1
25,37,42,0.207452325859748,1
7,164,4,-0.0319157424399634,0
75,4,57,0.595049190733107,1
191,27,32,-1.5233259282767335,0
7,34,79,-0.0563970351273042,0
38,102,22,0.3134040501446407,1
5,23,120,0.048192771084345,1
5,48,112,0.0240905805829925,1
322,54,14,2.528177833437695,1
294,109,53,-2.293362554790221,0
82,20,48,0.6288807514727068,1
118,4,65,-0.947301385129748,0
27,89,30,0.2245208884612282,1
323,13,64,-2.6461390425787954,0
12,46,105,0.1069606713839022,1
227,15,37,-1.8676978772420652,0
327,7,27,2.6764585883313003,1
5,98,63,-0.0407996736026063,0
81,125,16,0.6407656744261487,1
41,66,31,0.3233891179561681,1
85,119,13,-0.6952866036057941,0
55,88,117,-0.4477733452739727,0
365,53,8,2.9061457837065205,1
34,106,88,-0.3017309830077863,0
117,158,10,0.9622968922543008,1
146,21,33,-1.1121628017037324,0
42,73,105,0.3259659723326535,1
49,71,70,-0.3816186993162631,0
162,110,189,1.2763945792625293,1
535,7,93,-4.27040655531043,0
248,6,1,2.000322632682696,1
144,25,22,1.1796588554120715,1
104,69,59,0.822134387351781,1
104,12,23,0.8387551932272572,1
48,85,44,-0.3762640119150404,0
115,43,24,-0.9442127626091832,0
232,22,11,1.817189206052106,1
61,45,61,-0.4757448136016222,0
117,80,32,0.9008309388832884,1
199,44,4,-1.5376252232662893,0
598,20,5,4.4968363965049605,1
262,28,40,-2.003615546851464,0
223,23,3,-1.7063797079169944,0
91,9,89,-0.6646856427901042,0
43,15,130,0.3373607406245043,1
26,96,79,0.1957560097094841,1
207,23,40,-1.62869000078301,0
24,56,33,-0.2228767014248092,0
43,49,84,0.3497893314253986,1
266,18,4,2.1394118562315185,1
350,48,97,2.650711905483192,1
6,163,110,0.052986147907049,1
73,36,17,-0.552569828173489,0
57,13,64,-0.4262444816562691,0
91,66,60,0.6832675372001233,1
184,221,32,1.377657981431568,1
107,18,123,-0.8086253369272214,0
54,31,56,-0.415157004830931,0
23,40,66,-0.1667550974001272,0
229,35,33,-1.753853162250408,0
21,77,60,-0.1700154559505335,0
79,29,140,0.6460544531610566,1
119,87,28,0.9144947416552328,1
91,77,19,-0.716354214296615,0
158,176,62,1.1832524271844704,1
336,63,51,-2.5561286407767057,0
26,26,136,0.1942200124300654,1
4,18,70,-0.0310752019888127,0
111,69,41,0.8246628131021083,1
17,47,17,-0.1618497109826648,0
26,40,65,0.2003081664098687,1
106,3,43,-0.824345146379045,0
254,13,46,-1.973122038374896,0
97,21,5,0.7472078024225226,1
70,47,9,0.5319981223595676,1
41,12,100,-0.3129400719762145,0
9,25,74,-0.0941767383456237,0
8,25,59,0.0471105527638258,1
52,58,22,0.4144186410196369,1
42,29,5,0.3350997506234421,1
33,15,31,0.2487562189054699,1
3,132,25,0.0310848616723689,1
67,34,15,0.5102829751043743,1
51,2,38,0.3774166217361312,1
32,96,6,-0.2464761611337849,0
115,218,74,-0.9034051424600448,0
240,4,146,1.8507188742734824,1
59,153,16,0.4491815759421342,1
401,197,21,-2.9920060905976413,0
18,139,208,-0.1255689844608412,0
123,56,49,0.9495641344956454,1
74,165,78,0.5803605973845123,1
47,164,43,0.3700562793925002,1
655,1,89,-4.995759771798632,0
130,130,10,1.0121294883123113,1
10,6,135,0.0642209199646828,1
36,3,120,-0.3050493698322327,0
158,15,29,1.2248468941382384,1
125,180,9,1.0,1
8,115,61,0.0550877469111554,1
83,29,42,-0.6531832848036458,0
85,63,0,0.6766325727773506,1
245,243,4,1.906305471945672,1
99,192,46,0.7582720588235219,1
95,128,32,-0.7582720588235219,0
160,133,0,1.2197911107722774,1
95,112,23,-0.7166272775787235,0
13,64,55,-0.0844659448667783,0
211,80,45,1.57337367624811,1
48,43,70,-0.3782148260211784,0
123,168,25,-0.9187547456340326,0
194,63,48,-1.5020308069583876,0
23,65,119,0.2018790278748241,1
12,33,46,0.0930882010705147,1
71,39,100,-0.5430145062446599,0
215,80,147,1.619091467157773,1
211,21,98,-1.619091467157773,0
149,72,69,1.2097395592541318,1
225,28,32,1.681818181818187,1
15,136,88,-0.0909090909090934,0
151,210,76,-1.1525629360024254,0
61,37,74,0.4733547106428517,1
207,124,0,1.5632045693672154,1
136,71,86,-1.0446415151059654,0
59,63,46,-0.4632794106478286,0
70,102,8,0.5463651540446222,1
374,52,6,-2.8380634390650954,0
172,18,69,1.2950971322849227,1
18,147,38,-0.107924761023753,0
55,35,18,-0.4321654576323368,0
4,64,18,-0.031002945279809,0
110,48,7,-0.8528454023879704,0
176,13,23,-1.3762902721301202,0
147,55,76,1.152127909710785,1
14,120,132,-0.1097264675914999,0
244,81,71,-1.9066300510003915,0
271,14,94,-2.159654455287168,0
372,30,43,-3.0248528449967296,0
85,52,43,0.7197857381988655,1
339,2,7,-2.837294944760629,0
225,38,2,1.967573045093744,1
141,61,21,1.184913217623489,1
90,16,183,0.7371821419696687,1
51,27,37,0.4288659793814418,1
9,55,41,0.0576986482031003,1
127,5,37,-1.0385756676557918,0
13,28,49,0.1330893362169405,1
35,52,64,0.3068247781739615,1
91,0,16,-0.7546231030765398,0
53,4,60,-0.4846256684491976,0
63,16,42,0.5012531328320762,1
5,11,59,0.033405712376819,1
62,64,45,0.5151213027583879,1
10,35,21,-0.091392489199066,0
71,34,6,0.5540853456830916,1
6,46,25,-0.057889513728071,0
285,26,95,-2.366570128258161,0
135,48,6,-1.1695906432748586,0
72,27,19,0.6136537969828595,1
66,17,144,-0.5454700417625418,0
78,126,7,0.6639993189750584,1
157,41,57,-1.3365114497318586,0
15,22,124,-0.1207937877480702,0
114,56,22,0.9582477754962468,1
28,132,27,0.2049180327868782,1
87,53,47,0.7457627118644012,1
62,34,49,-0.5423728813559308,0
4,121,48,0.0170386777986095,1
227,54,13,1.946370395121548,1
56,31,34,-0.4594436555007775,0
41,84,44,0.3428953750941019,1
37,39,96,0.2918612408272167,1
29,92,15,-0.2251501000667133,0
15,12,89,0.1168711912513629,1
33,60,53,-0.2754820936639106,0
48,24,34,0.4168056018672956,1
135,18,7,1.096545469535812,1
117,49,10,0.947325438954678,1
100,72,2,-0.7921600653327943,0
37,37,45,-0.3045768850839607,0
222,19,14,1.7841213202497812,1
166,51,7,1.3204225352112644,1
139,160,56,1.1157711482155577,1
132,49,35,1.0260025062656553,1
23,207,42,0.1798139316707079,1
54,22,112,0.4126440361258119,1
102,72,32,-0.7941451261289245,0
90,21,27,-0.6670852299482135,0
4,90,20,0.0236966824644468,1
18,10,62,-0.142180094786724,0
18,107,12,-0.1502926752096272,0
20,21,77,-0.1663629881961554,0
81,38,20,0.6543161214032409,1
34,29,32,-0.2680331099723929,0
134,66,14,1.0403629536921244,1
218,80,18,1.6615384615384698,1
171,80,8,-1.315384615384616,0
98,16,59,0.765779702970292,1
5,170,48,0.0309310238168905,1
138,22,61,1.0558530986993162,1
168,51,22,1.2690738782293352,1
