open,high,low,close,volume,type,interest
16648,16703,16247,16408,387894,0,1.4416146083613626
16411,16905,16372,16842,500012,1,2.576891105569402
16843,17178,16765,17109,920655,1,1.5605821497457555
17101,17158,16914,17035,448820,0,0.4325208954351467
17019,17239,16956,17081,695586,1,0.26930507581522534
17063,17101,16928,16976,264121,0,0.6147181078391242
16971,17098,16790,16847,610891,0,0.7598963242224386
16850,17111,16831,17111,299694,1,1.5428671614750726
17110,17349,17007,17338,357751,1,1.3092628907601807
17340,17423,17015,17133,535757,0,1.182373976237173
17149,17180,16951,17111,315994,0,0.12840716745462544
17129,17170,16992,17085,323309,0,0.15194903863012144
17097,17121,16826,16876,301047,0,1.223295288264552
16868,16888,16751,16798,282527,0,0.4621948328988026
16799,16851,16659,16734,395998,0,0.38099773782592194
16734,16843,16641,16811,236385,1,0.45803343049193757
16810,16826,16629,16738,352642,0,0.43423948605081364
16745,16892,16642,16860,289957,1,0.7236061684460395
16861,16927,16392,16516,560882,0,2.0403321470937072
16516,16524,15961,16232,736909,0,1.7195446839428428
16232,16269,16073,16124,374334,0,0.6653523903400611
16110,16188,15975,16148,278967,1,0.14862521674510276
16147,16442,16138,16209,423310,1,0.37633413535688476
16208,16411,16185,16343,302607,1,0.819922902771836
16351,16487,16253,16385,246623,1,0.25633201098564484
16385,16509,16299,16352,171450,0,0.20140372291729136
16352,16410,16042,16188,267883,0,1.002935420743654
16180,16266,15937,16050,254846,0,0.8524833209785072
16050,16174,15914,16139,213273,1,0.5514591982154968
16120,16164,15760,15917,347973,0,1.375549910155513
15917,16543,15763,16333,842149,1,2.5469907549133666
16335,16422,16145,16383,714383,1,0.30519440883843174
16375,16471,16135,16417,358500,1,0.20710239386002627
16417,16659,16247,16427,553548,1,0.06087538808060344
16432,16522,16319,16455,253912,1,0.17016104527499465
16455,16533,16251,16506,219340,1,0.308978553253354
16502,17080,16427,16872,611536,1,2.1692745376955855
16882,17142,16774,17117,496256,1,1.431325582753999
17108,17110,16719,16785,317100,0,1.939592218262547
16790,16946,16676,16850,213792,1,0.38575667655786106
16848,16960,16715,16732,177286,0,0.7002967359050558
16731,16738,16478,16538,222117,0,1.1594549366483449
16539,16607,16310,16399,155148,0,0.8404885717741024
16394,16682,16208,16228,353069,0,1.0427465089334618
16231,16336,16019,16058,383914,0,1.047572097609077
16058,16170,16021,16139,205317,1,0.5018898320837764
16133,16236,16086,16135,303261,0,0.024784683065860236
16134,16169,15882,15944,224496,0,1.1837620080570161
15944,15944,15658,15693,327017,0,1.574259909683903
15694,15884,15580,15783,449798,1,0.5702337958562964
15781,15932,15686,15872,377127,1,0.5607358870967687
15878,15945,15808,15814,366360,0,0.3654233870967829
15828,15829,15569,15649,415008,0,1.0433792841785703
15650,15738,15451,15497,301836,0,0.9713080708032464
15511,15749,15456,15630,256205,1,0.8509277031349995
15631,15981,15322,15479,491509,0,0.9660908509277135
15479,15630,15076,15269,501814,0,1.3566767879061956
15276,15370,15045,15155,372943,0,0.7466107800117783
15146,15241,14840,14955,859930,0,1.3196964698119444
14952,15118,14723,14736,625349,0,1.4643931795386038
14757,15569,14601,15145,873047,1,2.700561241333773
15138,15265,14811,15002,766397,0,0.9442060085836772
15008,15106,14638,14894,549864,0,0.7199040127982954
14881,14968,14391,14550,997933,0,2.3096548945884336
14550,15094,14465,14760,1369825,1,1.4227642276422756
14771,14949,14593,14664,502233,0,0.650406504065046
14693,15014,14386,14950,1085127,1,1.9130434782608603
14965,15361,14774,14912,923418,0,0.25418060200669856
14920,15327,14471,15109,951338,1,1.3038586273082302
15092,15677,15092,15587,798009,1,3.066658112529666
15577,15615,15227,15498,793411,0,0.5709886443831351
15494,15579,14910,15333,750722,0,1.0646535036779028
15330,15675,14905,15525,932603,1,1.2367149758454161
15542,15840,15367,15704,799987,1,1.1398369842078466
15712,16199,15588,15843,663325,1,0.8773590860316887
15833,16202,15809,16080,754990,1,1.4738805970149258
16091,16243,15851,16036,502980,0,0.2736318407960283
16025,16197,15743,16077,578829,1,0.25502270324065535
16074,16280,15967,16107,388552,1,0.1862544235425645
16098,16750,16035,16543,599481,1,2.635555824215686
16550,16720,16326,16559,500886,1,0.09662419228213537
16571,16673,16353,16377,312511,0,1.099100187209359
16392,16506,16306,16416,225584,1,0.23757309941520077
16419,16419,16177,16209,242566,0,1.2609649122806985
16218,16538,16210,16496,356685,1,1.7398157129000964
16498,16543,16309,16448,525101,0,0.29097963142579886
16430,16446,16077,16094,460600,0,2.1522373540855995
16085,16219,15881,15910,290364,0,1.1432832111345874
15915,16144,15915,16031,311963,1,0.7547875990268977
16032,16150,15997,16080,196719,1,0.3047263681592085
16077,16297,16061,16249,192195,1,1.04006400393871
16248,16333,16186,16272,229324,1,0.14134709931168743
16276,16285,15923,16008,476400,0,1.622418879056056
16016,16154,15976,16118,201577,1,0.6824668072961941
16119,16174,16015,16094,189209,0,0.1489018488646252
16093,16104,15817,15893,273987,0,1.2489126382502747
15881,15943,15825,15912,233005,1,0.11940673705379368
15913,16097,15883,16055,273751,1,0.8906882591093108
16059,16107,15847,15920,284274,0,0.8408595453129948
15916,16061,15812,15828,280864,0,0.5778894472361742
15826,15920,15712,15896,296670,1,0.42778057372923683
15898,16095,15898,16064,224879,1,1.0458167330677384
16057,16392,16019,16082,361896,1,0.11192637731626576
16089,16443,15991,16147,741374,1,0.4025515575648768
16155,16393,16132,16356,215786,1,1.2778185375397442
16347,16525,16202,16411,245808,1,0.3351410639205312
16423,16772,16379,16475,266701,1,0.38846737481033244
16478,16517,16301,16450,177795,0,0.15174506828527967
16448,16540,16178,16223,218694,0,1.3799392097264302
16221,16317,16148,16199,349715,0,0.1479381125562611
16202,16451,16051,16395,437250,1,1.195486428789252
16387,16596,16328,16421,357914,1,0.15833384081359725
16423,16488,16070,16116,446878,0,1.8573777480055895
16113,16359,16087,16346,323488,1,1.4070720665606302
16334,16572,16227,16399,407421,1,0.3231904384413724
16390,16641,16000,16024,692139,0,2.2867248002927028
16022,16326,15800,16307,670061,1,1.735451033298574
16297,16621,16100,16410,920811,1,0.6276660572821555
16400,16680,16312,16618,486891,1,1.2516548321097645
16611,16669,16221,16326,471502,0,1.757130822000235
16328,16756,16313,16651,499899,1,1.9518347246411594
16647,16809,16524,16737,472573,1,0.5138316305192063
16734,16813,16566,16701,376619,0,0.2150923104499185
16709,16982,16678,16861,522455,1,0.9489354130834471
16855,16930,16740,16789,318587,0,0.42702093588754053
16786,16860,16642,16653,315096,0,0.8100542021561665
16642,16668,16356,16370,475486,0,1.6993935026721942
16370,16409,16214,16251,600561,0,0.7269395235186238
16261,16289,16057,16092,289299,0,0.9784013291489799
16091,16179,16011,16093,251428,1,0.006213881811973465
16095,16218,16030,16084,209903,0,0.05592493630770434
16084,16246,16064,16242,131362,1,0.9727866026351393
16242,16493,16173,16480,212667,1,1.4441747572815586
16484,16633,16366,16527,536941,1,0.28438313063470844
16526,16575,16294,16489,312054,0,0.22992678647061382
16493,16673,16300,16426,245485,0,0.3820728970828924
16422,16762,16413,16754,239415,1,1.957741434881214
16750,16810,16612,16736,245333,0,0.10743702996300897
16737,16898,16702,16733,255575,0,0.01792543021034021
16730,16800,16546,16547,313543,0,1.1115759278073227
16547,16797,16541,16719,303883,1,1.0287696632573784
16722,16886,16715,16843,403635,1,0.7362108887965348
16847,17065,16777,16884,398996,1,0.24283345178868387
16882,17110,16811,17065,382455,1,1.0606504541459003
17065,17098,16890,16940,221836,0,0.7324934075593177
16943,19289,16890,18744,4640980,1,9.624413145539904
18745,19479,18527,18963,4851920,1,1.1548805568739056
18970,19280,18433,18556,3211368,0,2.1462848705373574
18558,18595,17583,17743,3836804,0,4.381332183660277
17746,17885,17600,17669,2140821,0,0.4170658851378022
17664,17946,17622,17831,1417408,1,0.9085300880489058
17835,18062,17673,17957,1212990,1,0.7016762265411813
17958,18143,17775,17880,968208,0,0.42880213844183857
17880,18426,17875,18129,1775363,1,1.3734899884163525
18130,18450,18069,18276,1177827,1,0.8043335521996084
18276,18378,18031,18141,884860,0,0.7386736703873851
18139,18337,18057,18180,724851,1,0.21452145214522034
18189,18318,18069,18188,509089,1,0.04398504508466772
18180,18190,17842,17899,677192,0,1.5889597536837528
17900,17950,17744,17849,770298,0,0.279345214816459
17852,18230,17796,18138,714012,1,1.5933399492777482
18129,18670,18129,18454,1578696,1,1.7123658827354546
18453,18749,18388,18555,847082,1,0.5443276744812664
18561,18654,18222,18439,723524,0,0.6251684182161199
18437,18590,18132,18235,649839,0,1.1063506697760204
18221,18370,18099,18291,440843,1,0.3061615001913509
18293,18529,18229,18378,586180,1,0.47339209924909653
18375,18536,18299,18515,410986,1,0.7399405887118604
18509,18580,18163,18231,730822,0,1.533891439373491
18233,18240,17753,17975,870003,0,1.4042016345784702
17975,17992,17524,17617,925768,0,1.9916550764951353
17626,17932,17519,17785,707061,1,0.9446162496485897
17777,18727,17744,18322,2180076,1,2.930902739875563
18309,18329,17624,17709,1116574,0,3.3457046173998464
17688,17730,16932,17353,1118737,0,2.010277260150218
17352,17362,16928,17219,643397,0,0.772200772200776
17218,17409,17168,17313,490372,1,0.5429446080979687
17313,17321,16454,16504,974199,0,4.672789233523943
16492,16731,16456,16702,454047,1,1.1854867680517174
16703,16917,16698,16865,380563,1,0.9664986658760739
16868,17107,16794,17102,345939,1,1.3858028300783616
17095,17119,16961,16997,264389,0,0.6139632791486349
17000,17357,16780,17230,469147,1,1.3522925130586145
17232,17374,17169,17337,351393,1,0.6171771356059281
17331,17331,16749,16779,582029,0,3.2185499221318565
16775,16789,16289,16384,645266,0,2.3541331426187497
16374,16446,16284,16365,328128,0,0.11596679687501421
16361,16483,16237,16451,374395,1,0.5227645735821511
16451,16652,16451,16648,286326,1,1.183325324363281
16637,16645,16140,16348,431168,0,1.8020182604517032
16347,16514,16258,16351,329493,1,0.018347501681844847
16352,16552,16307,16509,173994,1,0.9570537282694289
16509,16580,16398,16541,289004,1,0.19345867843540532
16540,16598,16383,16459,207325,0,0.49573786349071725
16465,16502,16394,16455,211440,0,0.024302813050596228
16452,16695,16452,16679,263437,1,1.343006175430176
16681,16895,16550,16787,321242,1,0.6433549770655986
16784,16795,16613,16640,224361,0,0.8756776076725998
16660,16674,16427,16458,480827,0,1.09375
16459,16750,16328,16703,411693,1,1.4668023708315872
16713,16899,16662,16874,295168,1,1.0133933862747426
16878,16963,16798,16826,268766,0,0.28446130141045955
16817,16921,16739,16812,445771,0,0.08320456436467794
16803,16810,16664,16718,192284,0,0.5591244349274263
16728,17087,16721,17061,262401,1,2.0104331516323697
17063,17095,16700,16794,580110,0,1.564972744856675
16787,17045,16787,16928,255090,1,0.7915879017013339
16921,16961,16678,16867,353830,0,0.36034971644613734
16869,17034,16835,16990,272512,1,0.7239552678045982
16988,17038,16811,16952,264039,0,0.22366097704531285
16951,17158,16887,17074,391311,1,0.7145367225020465
17081,17240,16919,17047,499134,0,0.15813517629143803
17034,17138,16885,16897,237696,0,0.8799202205666603
16902,16941,16694,16800,284737,0,0.5740664023199429
16807,16849,16513,16672,330233,0,0.7619047619047592
16676,16939,16641,16700,386075,1,0.16766467065868085
16703,16788,16472,16577,302986,0,0.7365269461077872
16571,16615,16428,16477,224206,0,0.6032454605779236
16476,16556,16374,16398,250641,0,0.4794562116890262
16399,16535,16353,16469,205554,1,0.43111300018216525
16466,16598,16302,16336,193238,0,0.8075778735806693
16336,16399,16142,16298,309932,0,0.23261508325171576
16312,16480,16046,16108,315626,0,1.1657872131549851
16112,16163,15949,15964,361757,0,0.893965731313628
15970,16088,15772,15813,478961,0,0.9458782260085172
15806,16201,15806,16113,484459,1,1.8618506795754968
16100,16139,15947,16085,231613,0,0.17377273009371663
16085,16575,16068,16329,423922,1,1.4942739910588472
16329,16603,16326,16458,409209,1,0.7838133430550585
16459,16811,16444,16800,321382,1,2.0357142857142776
16797,16955,16685,16715,289124,0,0.5059523809523796
16713,16775,16549,16738,383976,1,0.13741187716574643
16733,16754,16492,16492,562840,0,1.4697096427291143
16501,16501,16088,16213,667877,0,1.6917293233082802
16213,16247,16013,16190,334056,0,0.1418614691913973
16185,16354,16159,16328,203896,1,0.8451739343459082
16321,16860,16291,16708,662743,1,2.274359588221216
16709,16899,16609,16888,329080,1,1.0658455708195191
16890,17518,16890,16984,1013257,1,0.5652378709373522
16988,17103,16813,16966,379112,0,0.10598210080075887
16957,17208,16813,17208,497876,1,1.4063226406322684
17206,17211,16985,17026,345972,0,1.0576476057647568
17026,17222,16980,17222,511593,1,1.138079201021938
17215,17295,16803,16840,434296,0,2.2180931366856385
16839,16994,16755,16817,328197,0,0.13657957244654995
16814,16871,16686,16728,258669,0,0.5292263780698079
16711,16851,16596,16776,312761,1,0.2861230329041575
16785,17205,16701,17042,809625,1,1.560849665532217
17036,17602,16930,17264,922130,1,1.285912882298419
